0.000000	-2.816785	0.001027	
0.005000	-2.816641	0.002526	
0.010000	-2.822977	0.001949	
0.020000	-2.828348	0.001461	
0.030000	-2.833001	0.001195	
0.040000	-2.841225	0.001036	
0.050000	-2.845571	0.000910	
0.060000	-2.852119	0.000803	
0.070000	-2.857913	0.000758	
0.080000	-2.863798	0.000711	
0.090000	-2.870045	0.000675	
0.100000	-2.876439	0.000636	
