0.500000	15.312536	0.076366	
0.600000	14.872081	0.034494	
0.700000	13.538153	0.045435	
0.800000	11.181737	0.068711	
0.900000	7.684098	0.044540	
1.000000	4.345921	0.009943	
1.100000	2.669472	0.023961	
1.200000	1.922778	0.003597	
1.300000	1.566927	0.002218	
1.400000	1.347263	0.002335	
1.500000	1.201072	0.001154	
