0.500000	4.620199	0.013524	
0.600000	4.521145	0.063913	
0.700000	4.191036	0.014924	
0.800000	3.807955	0.012973	
0.900000	3.290945	0.004030	
1.000000	2.736286	0.013119	
1.100000	2.180774	0.005543	
1.200000	1.781548	0.004267	
1.300000	1.504027	0.002289	
1.400000	1.315361	0.002494	
1.500000	1.180661	0.001860	
