0.500000	22.529345	0.151219	
0.600000	22.997379	0.618369	
0.700000	20.254137	0.294054	
0.800000	15.778856	0.047732	
0.900000	9.985273	0.170876	
1.000000	4.661063	0.015522	
1.100000	2.700526	0.022548	
1.200000	1.932018	0.005088	
1.300000	1.563618	0.002255	
1.400000	1.343931	0.001698	
1.500000	1.198914	0.001314	
